track.name,name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
River Deep - Mountain High - Remastered Version 1991,Ike & Tina Turner,6TdopBoyJ0mGOVik4A5SvF,0.362,0.683,3,-7.301,1,0.0392,0.452,4.54e-05,0.124,0.43,80.738,audio_features,6TdopBoyJ0mGOVik4A5SvF,spotify:track:6TdopBoyJ0mGOVik4A5SvF,https://api.spotify.com/v1/tracks/6TdopBoyJ0mGOVik4A5SvF,https://api.spotify.com/v1/audio-analysis/6TdopBoyJ0mGOVik4A5SvF,220467,4
Riders on the Storm,The Doors,14XWXWv5FoCbFzLksawpEe,0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,audio_features,14XWXWv5FoCbFzLksawpEe,spotify:track:14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/audio-analysis/14XWXWv5FoCbFzLksawpEe,434720,4
Congratulations - 1998 Remaster,Cliff Richard,2qs5ZcLByNTctJKbhAZ9JE,0.489,0.462,4,-13.498,1,0.0276,0.155,0.0,0.0615,0.964,93.025,audio_features,2qs5ZcLByNTctJKbhAZ9JE,spotify:track:2qs5ZcLByNTctJKbhAZ9JE,https://api.spotify.com/v1/tracks/2qs5ZcLByNTctJKbhAZ9JE,https://api.spotify.com/v1/audio-analysis/2qs5ZcLByNTctJKbhAZ9JE,155147,4
Whole Lotta Rosie,AC/DC,4wYq5wugZDzQiMZQYG4wVB,0.292,0.838,9,-4.459,1,0.078,0.0014,0.479,0.0953,0.423,159.176,audio_features,4wYq5wugZDzQiMZQYG4wVB,spotify:track:4wYq5wugZDzQiMZQYG4wVB,https://api.spotify.com/v1/tracks/4wYq5wugZDzQiMZQYG4wVB,https://api.spotify.com/v1/audio-analysis/4wYq5wugZDzQiMZQYG4wVB,333800,4
White Flag,Dido,6si71supnBUhddjR2FJc2L,0.509,0.537,5,-6.834,1,0.0384,0.347,7.29e-06,0.0805,0.311,170.03,audio_features,6si71supnBUhddjR2FJc2L,spotify:track:6si71supnBUhddjR2FJc2L,https://api.spotify.com/v1/tracks/6si71supnBUhddjR2FJc2L,https://api.spotify.com/v1/audio-analysis/6si71supnBUhddjR2FJc2L,240040,4
De Vlieger,Andre Hazes,6cMVopr4k5Fexl6zjB2EDr,0.491,0.703,8,-5.496,1,0.0265,0.12,0.0,0.314,0.344,105.109,audio_features,6cMVopr4k5Fexl6zjB2EDr,spotify:track:6cMVopr4k5Fexl6zjB2EDr,https://api.spotify.com/v1/tracks/6cMVopr4k5Fexl6zjB2EDr,https://api.spotify.com/v1/audio-analysis/6cMVopr4k5Fexl6zjB2EDr,219573,3
Bad Moon Rising,Creedence Clearwater Revival,66FSV5dLK5sNLZ00IfHxfD,0.641,0.774,2,-5.916,1,0.0278,0.0543,1.05e-05,0.0473,0.942,89.787,audio_features,66FSV5dLK5sNLZ00IfHxfD,spotify:track:66FSV5dLK5sNLZ00IfHxfD,https://api.spotify.com/v1/tracks/66FSV5dLK5sNLZ00IfHxfD,https://api.spotify.com/v1/audio-analysis/66FSV5dLK5sNLZ00IfHxfD,141600,4
Niet Of Nooit Geweest,Acda en de Munnik,4439gDsZasiXC4mGpw6yJc,0.478,0.506,7,-9.542,1,0.0356,0.381,0.0,0.166,0.509,122.174,audio_features,4439gDsZasiXC4mGpw6yJc,spotify:track:4439gDsZasiXC4mGpw6yJc,https://api.spotify.com/v1/tracks/4439gDsZasiXC4mGpw6yJc,https://api.spotify.com/v1/audio-analysis/4439gDsZasiXC4mGpw6yJc,242493,3
School,Supertramp,6fnachl7fIn5dqIjakfJ57,0.366,0.468,4,-14.514,0,0.0826,0.537,0.0283,0.0664,0.0506,90.281,audio_features,6fnachl7fIn5dqIjakfJ57,spotify:track:6fnachl7fIn5dqIjakfJ57,https://api.spotify.com/v1/tracks/6fnachl7fIn5dqIjakfJ57,https://api.spotify.com/v1/audio-analysis/6fnachl7fIn5dqIjakfJ57,335286,4
Testament,Boudewijn de Groot,0iqLx1WpZdKT3E2oqLLO3f,0.575,0.32,2,-13.459,1,0.0469,0.537,0.0,0.134,0.647,122.081,audio_features,0iqLx1WpZdKT3E2oqLLO3f,spotify:track:0iqLx1WpZdKT3E2oqLLO3f,https://api.spotify.com/v1/tracks/0iqLx1WpZdKT3E2oqLLO3f,https://api.spotify.com/v1/audio-analysis/0iqLx1WpZdKT3E2oqLLO3f,195333,4
Heaven Must Be Missing An Angel - Pt. 1,Tavares,6J9paEX8rcBYuAIawdnzUj,0.617,0.748,9,-9.123,0,0.0357,0.00746,0.0,0.304,0.969,116.828,audio_features,6J9paEX8rcBYuAIawdnzUj,spotify:track:6J9paEX8rcBYuAIawdnzUj,https://api.spotify.com/v1/tracks/6J9paEX8rcBYuAIawdnzUj,https://api.spotify.com/v1/audio-analysis/6J9paEX8rcBYuAIawdnzUj,393960,4
Over De Muur,Klein Orkest,5rAG0XusRfyLrzYV7A7lBL,0.612,0.321,0,-15.231,1,0.0506,0.629,1.05e-05,0.144,0.287,95.977,audio_features,5rAG0XusRfyLrzYV7A7lBL,spotify:track:5rAG0XusRfyLrzYV7A7lBL,https://api.spotify.com/v1/tracks/5rAG0XusRfyLrzYV7A7lBL,https://api.spotify.com/v1/audio-analysis/5rAG0XusRfyLrzYV7A7lBL,209493,4
Who'll Stop The Rain,Creedence Clearwater Revival,3Bh6uInhcVBVvLraGZdkKD,0.598,0.797,7,-6.793,1,0.0332,0.0424,0.000407,0.0717,0.622,123.566,audio_features,3Bh6uInhcVBVvLraGZdkKD,spotify:track:3Bh6uInhcVBVvLraGZdkKD,https://api.spotify.com/v1/tracks/3Bh6uInhcVBVvLraGZdkKD,https://api.spotify.com/v1/audio-analysis/3Bh6uInhcVBVvLraGZdkKD,147493,4
Year of the Cat - 2001 Remaster,Al Stewart,5jYYumalS1qELrcChOCZrK,0.531,0.607,4,-9.602,0,0.0328,0.0114,0.00511,0.121,0.534,116.652,audio_features,5jYYumalS1qELrcChOCZrK,spotify:track:5jYYumalS1qELrcChOCZrK,https://api.spotify.com/v1/tracks/5jYYumalS1qELrcChOCZrK,https://api.spotify.com/v1/audio-analysis/5jYYumalS1qELrcChOCZrK,401400,4
I Was Made For Lovin' You,KISS,07q0QVgO56EorrSGHC48y3,0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,audio_features,07q0QVgO56EorrSGHC48y3,spotify:track:07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/tracks/07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/audio-analysis/07q0QVgO56EorrSGHC48y3,271240,4
Sweet Soul Music,Arthur Conley,0pvA063uNyGQFp7DNtmk0P,0.59,0.659,5,-9.669,1,0.0697,0.104,6.56e-06,0.356,0.965,80.201,audio_features,0pvA063uNyGQFp7DNtmk0P,spotify:track:0pvA063uNyGQFp7DNtmk0P,https://api.spotify.com/v1/tracks/0pvA063uNyGQFp7DNtmk0P,https://api.spotify.com/v1/audio-analysis/0pvA063uNyGQFp7DNtmk0P,141067,4
We've Gotta Get out of This Place,The Animals,6Y0ed41KYLRnJJyYGGaDgY,0.588,0.444,5,-9.781,1,0.0362,0.586,0.0,0.146,0.487,124.321,audio_features,6Y0ed41KYLRnJJyYGGaDgY,spotify:track:6Y0ed41KYLRnJJyYGGaDgY,https://api.spotify.com/v1/tracks/6Y0ed41KYLRnJJyYGGaDgY,https://api.spotify.com/v1/audio-analysis/6Y0ed41KYLRnJJyYGGaDgY,192840,4
Go Your Own Way - 2004 Remaster,Fleetwood Mac,07GvNcU1WdyZJq3XxP0kZa,0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,audio_features,07GvNcU1WdyZJq3XxP0kZa,spotify:track:07GvNcU1WdyZJq3XxP0kZa,https://api.spotify.com/v1/tracks/07GvNcU1WdyZJq3XxP0kZa,https://api.spotify.com/v1/audio-analysis/07GvNcU1WdyZJq3XxP0kZa,223613,4
Les filles du bord de mer,Adamo,6yLAB6RxiN6NBclTHLqgbg,0.482,0.548,1,-8.958,1,0.0625,0.762,0.0,0.117,0.903,184.719,audio_features,6yLAB6RxiN6NBclTHLqgbg,spotify:track:6yLAB6RxiN6NBclTHLqgbg,https://api.spotify.com/v1/tracks/6yLAB6RxiN6NBclTHLqgbg,https://api.spotify.com/v1/audio-analysis/6yLAB6RxiN6NBclTHLqgbg,172933,3
"Monday, Monday - Single Version",The Mamas & The Papas,3EFb1qDgIqf9MegIryKtDj,0.488,0.464,1,-9.496,1,0.0284,0.742,0.0,0.57,0.709,109.853,audio_features,3EFb1qDgIqf9MegIryKtDj,spotify:track:3EFb1qDgIqf9MegIryKtDj,https://api.spotify.com/v1/tracks/3EFb1qDgIqf9MegIryKtDj,https://api.spotify.com/v1/audio-analysis/3EFb1qDgIqf9MegIryKtDj,208293,4
Sultans Of Swing,Dire Straits,37Tmv4NnfQeb0ZgUC4fOJj,0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,audio_features,37Tmv4NnfQeb0ZgUC4fOJj,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/tracks/37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/audio-analysis/37Tmv4NnfQeb0ZgUC4fOJj,348624,4
Who Wants To Live Forever - Remastered 2011,Queen,3SGP8It5WDnCONyApJKRTJ,0.182,0.388,4,-8.672,0,0.0324,0.544,0.00134,0.114,0.0392,139.276,audio_features,3SGP8It5WDnCONyApJKRTJ,spotify:track:3SGP8It5WDnCONyApJKRTJ,https://api.spotify.com/v1/tracks/3SGP8It5WDnCONyApJKRTJ,https://api.spotify.com/v1/audio-analysis/3SGP8It5WDnCONyApJKRTJ,295333,4
The Rose,Bette Midler,7iLXXTLIaguiWCTRJNU1Tv,0.186,0.0971,0,-13.002,1,0.0342,0.94,0.0,0.122,0.0745,65.776,audio_features,7iLXXTLIaguiWCTRJNU1Tv,spotify:track:7iLXXTLIaguiWCTRJNU1Tv,https://api.spotify.com/v1/tracks/7iLXXTLIaguiWCTRJNU1Tv,https://api.spotify.com/v1/audio-analysis/7iLXXTLIaguiWCTRJNU1Tv,215027,5
A Forest,The Cure,0T6kwiueP62ten2KLLmQS4,0.579,0.622,0,-11.285,1,0.0563,0.365,0.652,0.0955,0.435,163.107,audio_features,0T6kwiueP62ten2KLLmQS4,spotify:track:0T6kwiueP62ten2KLLmQS4,https://api.spotify.com/v1/tracks/0T6kwiueP62ten2KLLmQS4,https://api.spotify.com/v1/audio-analysis/0T6kwiueP62ten2KLLmQS4,354290,4
Lea,The Cats,5U4zGdqxaRftV0h4gVp897,0.177,0.522,8,-7.724,1,0.0332,0.391,0.00242,0.0618,0.417,166.502,audio_features,5U4zGdqxaRftV0h4gVp897,spotify:track:5U4zGdqxaRftV0h4gVp897,https://api.spotify.com/v1/tracks/5U4zGdqxaRftV0h4gVp897,https://api.spotify.com/v1/audio-analysis/5U4zGdqxaRftV0h4gVp897,221987,3
Nothing Else Matters,Metallica,0nLiqZ6A27jJri2VCalIUs,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,audio_features,0nLiqZ6A27jJri2VCalIUs,spotify:track:0nLiqZ6A27jJri2VCalIUs,https://api.spotify.com/v1/tracks/0nLiqZ6A27jJri2VCalIUs,https://api.spotify.com/v1/audio-analysis/0nLiqZ6A27jJri2VCalIUs,388267,3
This Strange Effect,Dave Berry,2y22hvHhf5uD44YG6s05WU,0.621,0.516,2,-7.236,1,0.0251,0.433,0.0,0.0772,0.408,98.793,audio_features,2y22hvHhf5uD44YG6s05WU,spotify:track:2y22hvHhf5uD44YG6s05WU,https://api.spotify.com/v1/tracks/2y22hvHhf5uD44YG6s05WU,https://api.spotify.com/v1/audio-analysis/2y22hvHhf5uD44YG6s05WU,148626,4
Baby I Love You,Andy Kim,3z2ZSQZXaWAufdyv3xnuLe,0.556,0.722,9,-6.962,1,0.0331,0.485,0.000324,0.142,0.717,109.155,audio_features,3z2ZSQZXaWAufdyv3xnuLe,spotify:track:3z2ZSQZXaWAufdyv3xnuLe,https://api.spotify.com/v1/tracks/3z2ZSQZXaWAufdyv3xnuLe,https://api.spotify.com/v1/audio-analysis/3z2ZSQZXaWAufdyv3xnuLe,176440,4
Have A Little Faith In Me,John Hiatt,1QQUZeG6qa90sPHIAuHbgj,0.45,0.328,0,-14.114,1,0.0297,0.774,0.0,0.117,0.3,156.665,audio_features,1QQUZeG6qa90sPHIAuHbgj,spotify:track:1QQUZeG6qa90sPHIAuHbgj,https://api.spotify.com/v1/tracks/1QQUZeG6qa90sPHIAuHbgj,https://api.spotify.com/v1/audio-analysis/1QQUZeG6qa90sPHIAuHbgj,241533,4
Sympathy For The Devil,The Rolling Stones,1iDcKYNvo6gglrOG6lvnHL,0.668,0.672,9,-10.79,1,0.3,0.581,1.09e-06,0.0403,0.613,115.767,audio_features,1iDcKYNvo6gglrOG6lvnHL,spotify:track:1iDcKYNvo6gglrOG6lvnHL,https://api.spotify.com/v1/tracks/1iDcKYNvo6gglrOG6lvnHL,https://api.spotify.com/v1/audio-analysis/1iDcKYNvo6gglrOG6lvnHL,377747,4
In the Year 2525 (Exordium & Terminus),Zager & Evans,5UVsbUV0Kh033cqsZ5sLQi,0.451,0.62,8,-5.609,0,0.0361,0.145,0.0239,0.0677,0.5,123.487,audio_features,5UVsbUV0Kh033cqsZ5sLQi,spotify:track:5UVsbUV0Kh033cqsZ5sLQi,https://api.spotify.com/v1/tracks/5UVsbUV0Kh033cqsZ5sLQi,https://api.spotify.com/v1/audio-analysis/5UVsbUV0Kh033cqsZ5sLQi,199653,4
Forever Young,Alphaville,4S1VYqwfkLit9mKVY3MXoo,0.489,0.483,9,-9.466,0,0.0275,0.42,0.0028,0.236,0.333,136.822,audio_features,4S1VYqwfkLit9mKVY3MXoo,spotify:track:4S1VYqwfkLit9mKVY3MXoo,https://api.spotify.com/v1/tracks/4S1VYqwfkLit9mKVY3MXoo,https://api.spotify.com/v1/audio-analysis/4S1VYqwfkLit9mKVY3MXoo,226706,4
San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version,Scott McKenzie,6vcNJUWtUPB0hKC6VbZriY,0.525,0.52,7,-11.725,1,0.0271,0.538,0.00569,0.111,0.523,112.554,audio_features,6vcNJUWtUPB0hKC6VbZriY,spotify:track:6vcNJUWtUPB0hKC6VbZriY,https://api.spotify.com/v1/tracks/6vcNJUWtUPB0hKC6VbZriY,https://api.spotify.com/v1/audio-analysis/6vcNJUWtUPB0hKC6VbZriY,178507,4
Sweet Caroline,Neil Diamond,3298yRJKPcCndQdNiTZKIo,0.538,0.127,11,-16.057,1,0.0284,0.589,0.00017,0.238,0.527,62.829,audio_features,3298yRJKPcCndQdNiTZKIo,spotify:track:3298yRJKPcCndQdNiTZKIo,https://api.spotify.com/v1/tracks/3298yRJKPcCndQdNiTZKIo,https://api.spotify.com/v1/audio-analysis/3298yRJKPcCndQdNiTZKIo,203573,4
Papa,Stef Bos,6NP6BCW2M2I4vdcnXMAvjl,0.744,0.322,0,-13.004,1,0.0337,0.718,1.62e-06,0.0841,0.294,119.941,audio_features,6NP6BCW2M2I4vdcnXMAvjl,spotify:track:6NP6BCW2M2I4vdcnXMAvjl,https://api.spotify.com/v1/tracks/6NP6BCW2M2I4vdcnXMAvjl,https://api.spotify.com/v1/audio-analysis/6NP6BCW2M2I4vdcnXMAvjl,193093,4
Mamma Mia,ABBA,2TxCwUlqaOH3TIyJqGgR91,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,audio_features,2TxCwUlqaOH3TIyJqGgR91,spotify:track:2TxCwUlqaOH3TIyJqGgR91,https://api.spotify.com/v1/tracks/2TxCwUlqaOH3TIyJqGgR91,https://api.spotify.com/v1/audio-analysis/2TxCwUlqaOH3TIyJqGgR91,213267,4
The Wonder of You,Elvis Presley,0LfJkvPNCNEMLpZJgDQiV1,0.448,0.691,7,-6.957,1,0.0286,0.286,0.00111,0.945,0.633,88.836,audio_features,0LfJkvPNCNEMLpZJgDQiV1,spotify:track:0LfJkvPNCNEMLpZJgDQiV1,https://api.spotify.com/v1/tracks/0LfJkvPNCNEMLpZJgDQiV1,https://api.spotify.com/v1/audio-analysis/0LfJkvPNCNEMLpZJgDQiV1,153200,4
The Best,Tina Turner,4OeFQtRyT7vsLnRTv7t8YT,0.651,0.87,0,-5.149,1,0.0318,0.103,0.00815,0.0979,0.729,103.857,audio_features,4OeFQtRyT7vsLnRTv7t8YT,spotify:track:4OeFQtRyT7vsLnRTv7t8YT,https://api.spotify.com/v1/tracks/4OeFQtRyT7vsLnRTv7t8YT,https://api.spotify.com/v1/audio-analysis/4OeFQtRyT7vsLnRTv7t8YT,330253,4
Luna,Alessandro Safina,2zCjaqWmGZjeMxAwq8CXjN,0.559,0.534,9,-9.523,0,0.0301,0.623,0.000272,0.0909,0.28,92.998,audio_features,2zCjaqWmGZjeMxAwq8CXjN,spotify:track:2zCjaqWmGZjeMxAwq8CXjN,https://api.spotify.com/v1/tracks/2zCjaqWmGZjeMxAwq8CXjN,https://api.spotify.com/v1/audio-analysis/2zCjaqWmGZjeMxAwq8CXjN,271627,4
The Wall Street Shuffle,10cc,3HyZGwZAq9oQJQBzSyjs7Q,0.516,0.517,0,-10.665,1,0.028,0.174,0.000162,0.112,0.639,98.141,audio_features,3HyZGwZAq9oQJQBzSyjs7Q,spotify:track:3HyZGwZAq9oQJQBzSyjs7Q,https://api.spotify.com/v1/tracks/3HyZGwZAq9oQJQBzSyjs7Q,https://api.spotify.com/v1/audio-analysis/3HyZGwZAq9oQJQBzSyjs7Q,241573,4
Mon Amour,BZN,2VJn70jurhDVgu9SmHsOUK,0.161,0.704,2,-3.351,1,0.0353,0.203,0.000161,0.364,0.581,172.234,audio_features,2VJn70jurhDVgu9SmHsOUK,spotify:track:2VJn70jurhDVgu9SmHsOUK,https://api.spotify.com/v1/tracks/2VJn70jurhDVgu9SmHsOUK,https://api.spotify.com/v1/audio-analysis/2VJn70jurhDVgu9SmHsOUK,247707,4
Why Do Fools Fall in Love,Diana Ross,6REkCR0S8inDFLPc21ucEg,0.667,0.622,4,-11.677,1,0.0585,0.522,7.87e-05,0.616,0.962,79.944,audio_features,6REkCR0S8inDFLPc21ucEg,spotify:track:6REkCR0S8inDFLPc21ucEg,https://api.spotify.com/v1/tracks/6REkCR0S8inDFLPc21ucEg,https://api.spotify.com/v1/audio-analysis/6REkCR0S8inDFLPc21ucEg,175227,4
Una Paloma Blanca,George Baker,1j41o4au1RfkOe7Mw9UsCx,0.697,0.712,5,-10.605,1,0.0316,0.184,5.35e-05,0.196,0.943,132.801,audio_features,1j41o4au1RfkOe7Mw9UsCx,spotify:track:1j41o4au1RfkOe7Mw9UsCx,https://api.spotify.com/v1/tracks/1j41o4au1RfkOe7Mw9UsCx,https://api.spotify.com/v1/audio-analysis/1j41o4au1RfkOe7Mw9UsCx,212333,4
Una Paloma Blanca,George Baker Selection,1j41o4au1RfkOe7Mw9UsCx,0.697,0.712,5,-10.605,1,0.0316,0.184,5.35e-05,0.196,0.943,132.801,audio_features,1j41o4au1RfkOe7Mw9UsCx,spotify:track:1j41o4au1RfkOe7Mw9UsCx,https://api.spotify.com/v1/tracks/1j41o4au1RfkOe7Mw9UsCx,https://api.spotify.com/v1/audio-analysis/1j41o4au1RfkOe7Mw9UsCx,212333,4
Heb Je Even Voor Mij,Frans Bauer,4tdZ0T8V5QK1l7PvydjXay,0.789,0.877,4,-6.646,1,0.0355,0.102,5.99e-05,0.379,0.922,118.036,audio_features,4tdZ0T8V5QK1l7PvydjXay,spotify:track:4tdZ0T8V5QK1l7PvydjXay,https://api.spotify.com/v1/tracks/4tdZ0T8V5QK1l7PvydjXay,https://api.spotify.com/v1/audio-analysis/4tdZ0T8V5QK1l7PvydjXay,196947,4
It's Now or Never,Elvis Presley,1XunTmhOcj3xwh4b8P3isX,0.643,0.491,4,-9.312,1,0.0344,0.642,0.00972,0.286,0.753,126.399,audio_features,1XunTmhOcj3xwh4b8P3isX,spotify:track:1XunTmhOcj3xwh4b8P3isX,https://api.spotify.com/v1/tracks/1XunTmhOcj3xwh4b8P3isX,https://api.spotify.com/v1/audio-analysis/1XunTmhOcj3xwh4b8P3isX,194600,4
Clocks,Coldplay,0BCPKOYdS2jbQ8iyB56Zns,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,audio_features,0BCPKOYdS2jbQ8iyB56Zns,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/tracks/0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/audio-analysis/0BCPKOYdS2jbQ8iyB56Zns,307880,4
Club Tropicana,Wham!,6tASfEUyB7lE2r6DLzURji,0.658,0.714,11,-9.247,1,0.0519,0.0294,5.7e-05,0.651,0.806,117.283,audio_features,6tASfEUyB7lE2r6DLzURji,spotify:track:6tASfEUyB7lE2r6DLzURji,https://api.spotify.com/v1/tracks/6tASfEUyB7lE2r6DLzURji,https://api.spotify.com/v1/audio-analysis/6tASfEUyB7lE2r6DLzURji,265600,4
A Little Less Conversation - JXL Radio Edit Remix,Elvis Presley,4rr0gWiMrF4sOIefs3IEvZ,0.597,0.97,4,-5.972,0,0.0502,0.000385,0.205,0.133,0.717,114.999,audio_features,4rr0gWiMrF4sOIefs3IEvZ,spotify:track:4rr0gWiMrF4sOIefs3IEvZ,https://api.spotify.com/v1/tracks/4rr0gWiMrF4sOIefs3IEvZ,https://api.spotify.com/v1/audio-analysis/4rr0gWiMrF4sOIefs3IEvZ,211507,4
A Little Less Conversation - JXL Radio Edit Remix,Junkie XL,4rr0gWiMrF4sOIefs3IEvZ,0.597,0.97,4,-5.972,0,0.0502,0.000385,0.205,0.133,0.717,114.999,audio_features,4rr0gWiMrF4sOIefs3IEvZ,spotify:track:4rr0gWiMrF4sOIefs3IEvZ,https://api.spotify.com/v1/tracks/4rr0gWiMrF4sOIefs3IEvZ,https://api.spotify.com/v1/audio-analysis/4rr0gWiMrF4sOIefs3IEvZ,211507,4
Red Red Wine,UB40,1vYew137WJ69SFp9oez3xm,0.858,0.396,1,-10.777,1,0.0515,0.00137,1.08e-05,0.119,0.831,89.108,audio_features,1vYew137WJ69SFp9oez3xm,spotify:track:1vYew137WJ69SFp9oez3xm,https://api.spotify.com/v1/tracks/1vYew137WJ69SFp9oez3xm,https://api.spotify.com/v1/audio-analysis/1vYew137WJ69SFp9oez3xm,183853,4
Love Me Just a Little Bit More (Totally Hooked on You),Dolly Dots,6I295USbASdsyWzWsCAYB2,0.66,0.876,1,-6.702,1,0.0268,0.176,0.0,0.0917,0.822,96.598,audio_features,6I295USbASdsyWzWsCAYB2,spotify:track:6I295USbASdsyWzWsCAYB2,https://api.spotify.com/v1/tracks/6I295USbASdsyWzWsCAYB2,https://api.spotify.com/v1/audio-analysis/6I295USbASdsyWzWsCAYB2,210013,4
Relight My Fire - Single Version,Dan Hartman,0ZvLrvwzp0nBkfmtzL7XO1,0.759,0.871,0,-7.034,1,0.0391,0.0687,0.0,0.342,0.871,120.43,audio_features,0ZvLrvwzp0nBkfmtzL7XO1,spotify:track:0ZvLrvwzp0nBkfmtzL7XO1,https://api.spotify.com/v1/tracks/0ZvLrvwzp0nBkfmtzL7XO1,https://api.spotify.com/v1/audio-analysis/0ZvLrvwzp0nBkfmtzL7XO1,224333,4
Nikita,Elton John,3G0ENKW9vzV0SuYKaWFflI,0.632,0.656,7,-9.29,1,0.0277,0.123,0.000264,0.0735,0.752,86.605,audio_features,3G0ENKW9vzV0SuYKaWFflI,spotify:track:3G0ENKW9vzV0SuYKaWFflI,https://api.spotify.com/v1/tracks/3G0ENKW9vzV0SuYKaWFflI,https://api.spotify.com/v1/audio-analysis/3G0ENKW9vzV0SuYKaWFflI,343240,4
Sailing,Rod Stewart,6OuRbvP4PgbuzBIapVzmFJ,0.43,0.374,11,-9.949,1,0.0292,0.372,0.379,0.316,0.191,128.56,audio_features,6OuRbvP4PgbuzBIapVzmFJ,spotify:track:6OuRbvP4PgbuzBIapVzmFJ,https://api.spotify.com/v1/tracks/6OuRbvP4PgbuzBIapVzmFJ,https://api.spotify.com/v1/audio-analysis/6OuRbvP4PgbuzBIapVzmFJ,277960,4
Pa,Doe Maar,3WuphonBW94Yecg9jEsRTE,0.934,0.585,4,-12.253,0,0.0528,0.427,0.00144,0.11,0.964,128.865,audio_features,3WuphonBW94Yecg9jEsRTE,spotify:track:3WuphonBW94Yecg9jEsRTE,https://api.spotify.com/v1/tracks/3WuphonBW94Yecg9jEsRTE,https://api.spotify.com/v1/audio-analysis/3WuphonBW94Yecg9jEsRTE,219392,4
Wonderful Tonight,Eric Clapton,6zC0mpGYwbNTpk9SKwh08f,0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,audio_features,6zC0mpGYwbNTpk9SKwh08f,spotify:track:6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/tracks/6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/audio-analysis/6zC0mpGYwbNTpk9SKwh08f,225027,4
Dancing In the Dark,Bruce Springsteen,7FwBtcecmlpc1sLySPXeGE,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,audio_features,7FwBtcecmlpc1sLySPXeGE,spotify:track:7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/tracks/7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/audio-analysis/7FwBtcecmlpc1sLySPXeGE,241307,4
That's the Way (I Like It),KC & The Sunshine Band,2lYe3AhO4dJhBMsvk9uBkw,0.661,0.928,5,-6.898,0,0.0441,0.125,0.00277,0.345,0.851,108.587,audio_features,2lYe3AhO4dJhBMsvk9uBkw,spotify:track:2lYe3AhO4dJhBMsvk9uBkw,https://api.spotify.com/v1/tracks/2lYe3AhO4dJhBMsvk9uBkw,https://api.spotify.com/v1/audio-analysis/2lYe3AhO4dJhBMsvk9uBkw,306147,4
Stir It Up,Bob Marley & The Wailers,3sqZDdEO5viqNqMCNem5m5,0.76,0.462,9,-11.003,1,0.103,0.621,0.32,0.0758,0.905,146.655,audio_features,3sqZDdEO5viqNqMCNem5m5,spotify:track:3sqZDdEO5viqNqMCNem5m5,https://api.spotify.com/v1/tracks/3sqZDdEO5viqNqMCNem5m5,https://api.spotify.com/v1/audio-analysis/3sqZDdEO5viqNqMCNem5m5,332400,4
Bright Eyes,Art Garfunkel,0bQjfM1zYkSqIOsS3q5TEg,0.378,0.153,7,-19.157,1,0.0331,0.696,0.305,0.0826,0.249,112.501,audio_features,0bQjfM1zYkSqIOsS3q5TEg,spotify:track:0bQjfM1zYkSqIOsS3q5TEg,https://api.spotify.com/v1/tracks/0bQjfM1zYkSqIOsS3q5TEg,https://api.spotify.com/v1/audio-analysis/0bQjfM1zYkSqIOsS3q5TEg,238360,4
Geef Mij Je Angst,Andre Hazes,0taBVXnPJpCucnlj8Xi9V6,0.439,0.478,7,-9.168,0,0.0278,0.136,0.0,0.2,0.321,139.638,audio_features,0taBVXnPJpCucnlj8Xi9V6,spotify:track:0taBVXnPJpCucnlj8Xi9V6,https://api.spotify.com/v1/tracks/0taBVXnPJpCucnlj8Xi9V6,https://api.spotify.com/v1/audio-analysis/0taBVXnPJpCucnlj8Xi9V6,259027,4
